Country,Age,ImportType,No1,No2,No3,NoR,Last10R,RaceIndex,RC,Track,Course,Dist,G,RaceClass,Dr,Rtg,Trainer,Jockey,Win.Odds,AcctWt,DeclarHorseWt,Pla
NZ,6,PPG,3,2,2,31,2,284,ST,Turf,A+3,1200,G,4,3,53,TPYung,NCallan,24,124,1292,12
NZ,5,PPG,3,2,2,31,2,236,HV,Turf,A,1200,GY,4,6,53,TPYung,ZPurton,5.9,126,1277,7
NZ,5,PPG,3,2,2,31,2,165,HV,Turf,B,1200,G,4,7,51,TPYung,ZPurton,12,125,1268,2
NZ,6,PPG,3,2,2,31,2,113,ST,Turf,C+3,1200,GF,4,11,51,TPYung,MLYeung,17,122,1265,5
NZ,5,PPG,3,2,2,31,2,744,ST,Turf,A,1200,GF,4,9,55,TPYung,NCallan,39,128,1277,11
NZ,6,PPG,3,2,2,31,2,691,ST,Turf,B+2,1200,GF,4,2,57,TPYung,GMosse,12,130,1273,6
NZ,5,PPG,3,2,2,31,2,582,ST,Turf,A+3,1200,GF,4,7,59,TPYung,NCallan,16,132,1262,11
NZ,6,PPG,3,2,2,31,2,482,ST,Turf,C+3,1000,G,3,5,61,TPYung,KTeetan,12,114,1273,11
NZ,5,PPG,3,2,2,31,2,429,ST,Turf,B+2,1200,GF,3,7,63,TPYung,MChadwick,15,116,1290,8
NZ,6,PPG,3,2,2,31,2,345,ST,Turf,B+2,1200,GF,3,7,63,TPYung,MChadwick,7.9,116,1287,8
NZ,5,PPG,3,2,2,31,2,281,ST,Turf,C,1200,GF,3,7,61,TPYung,MChadwick,10,114,1290,2
NZ,4,PPG,3,2,2,31,2,221,ST,Turf,C+3,1000,GF,3,14,61,TPYung,MLYeung,4.3,116,1273,11
NZ,4,PPG,3,2,2,31,2,137,ST,Turf,C,1000,GF,3,10,62,TPYung,MDemuro,17,116,1263,8
NZ,6,PPG,3,2,2,31,2,91,ST,AWT,AWT,1200,GD,3,11,62,TPYung,MLYeung,47,113,1241,11
NZ,6,PPG,3,2,2,31,2,27,ST,Turf,B+2,1200,GF,3,8,62,TPYung,WMLai,5.9,120,1249,12
AUS,6,PPG,2,0,1,17,0,411,HV,Turf,B,1650,G,4,6,48,DJHall,CYHo,28,121,1142,9
AUS,5,PPG,2,0,1,17,0,145,HV,Turf,A,1650,G,4,5,48,DJHall,CSchofield,15,121,1129,8
AUS,5,PPG,2,0,1,17,0,772,ST,Turf,B+2,1800,GF,4,7,41,DJHall,JMoreira,5.3,115,1126,1
AUS,6,PPG,2,0,1,17,0,713,ST,Turf,C,1800,Y,4,9,42,DJHall,MLYeung,13,113,1127,8
AUS,5,PPG,2,0,1,17,0,444,ST,Turf,C+3,1800,GF,4,6,42,DJHall,CYHo,5.7,114,1134,3
AUS,5,PPG,2,0,1,17,0,368,HV,Turf,A,1800,G,4,12,42,DJHall,JMoreira,3.3,115,1136,7
AUS,6,PPG,2,0,1,17,0,311,HV,Turf,B,1800,G,5,5,35,DJHall,NRawiller,6.3,128,1146,1
AUS,6,PPG,2,0,1,17,0,261,ST,AWT,AWT,1650,WS,5,14,37,DJHall,NRawiller,19,130,1161,7
AUS,6,PPG,2,0,1,17,0,195,ST,Turf,C,1400,GF,5,3,37,DJHall,NRawiller,12,130,1155,5
NZ,7,PPG,4,2,1,28,2,101,HV,Turf,B,1200,G,3,12,60,DCruz,MChadwick,89,113,1025,10
NZ,7,PPG,4,2,1,28,2,70,ST,Turf,A+3,1200,G,3,10,63,DCruz,KCNg,99,111,1033,10
NZ,7,PPG,4,2,1,28,2,34,ST,Turf,C+3,1200,GF,3,12,65,DCruz,SClipperton,99,120,1030,10
NZ,7,PPG,4,2,1,28,2,704,HV,Turf,A,1650,G,3,2,71,DCruz,HNWong,74,117,1030,10
NZ,7,PPG,4,2,1,28,2,682,HV,Turf,C+3,1200,G,3,10,74,DCruz,GLerena,59,130,1040,10
NZ,7,PPG,4,2,1,28,2,634,HV,Turf,A,1200,G,3,5,77,DCruz,ODoleuze,20,132,1036,11
NZ,7,PPG,4,2,1,28,2,572,ST,Turf,C+3,1200,GF,3,6,79,DCruz,GLerena,26,132,1050,9
NZ,7,PPG,4,2,1,28,2,542,ST,AWT,AWT,1200,GD,2,3,81,DCruz,YTCheng,35,120,1049,10
NZ,7,PPG,4,2,1,28,2,497,ST,Turf,A,1200,G,2,6,83,DCruz,YTCheng,42,126,1054,9
NZ,7,PPG,4,2,1,28,2,404,ST,Turf,C+3,1200,G,2,7,83,DCruz,YTCheng,99,115,1054,4
NZ,7,PPG,4,2,1,28,2,360,ST,Turf,A+3,1000,G,2,3,85,DCruz,HNWong,36,116,1054,8
NZ,7,PPG,4,2,1,28,2,253,ST,Turf,A,1200,G,2,3,87,DCruz,MDemuro,99,124,1050,13
NZ,6,PPG,4,2,1,28,2,74,ST,Turf,A+3,1200,G,2,11,89,DCruz,THSo,99,124,1035,9
NZ,6,PPG,4,2,1,28,2,8,ST,Turf,B,1000,G,2,3,89,DCruz,GMosse,26,126,1041,10
NZ,7,PPG,4,2,1,28,2,717,ST,Turf,C,1200,Y,2,7,90,DCruz,HNWong,14,116,1041,11
NZ,7,PPG,4,2,1,28,2,661,ST,Turf,A,1200,GF,HKG3,9,90,DCruz,CYLui,94,113,1050,12
NZ,6,PPG,4,2,1,28,2,587,ST,Turf,A+3,1000,GF,2,3,90,DCruz,CYLui,44,121,1044,6
NZ,6,PPG,4,2,1,28,2,522,ST,Turf,B+2,1000,GF,HKG3,5,90,DCruz,HWLai,23,113,1048,9
NZ,7,PPG,4,2,1,28,2,485,ST,Turf,C+3,1200,G,2,6,82,DCruz,CYLui,16,108,1057,1
NZ,6,PPG,4,2,1,28,2,447,ST,Turf,C+3,1000,GF,3,13,81,DCruz,CYLui,6.8,122,1060,3
NZ,6,PPG,4,2,1,28,2,360,ST,Turf,C,1000,GF,3,9,79,DCruz,JMoreira,6.5,127,1068,2
NZ,6,PPG,4,2,1,28,2,308,ST,Turf,A,1000,GF,3,--,79,DCruz,KCNg,---,128,--,WV
NZ,5,PPG,4,2,1,28,2,221,ST,Turf,C+3,1000,GF,3,8,72,DCruz,NCallan,4.2,129,1052,1
NZ,5,PPG,4,2,1,28,2,137,ST,Turf,C,1000,GF,3,13,72,DCruz,NCallan,2.1,126,1035,7
NZ,5,PPG,4,2,1,28,2,81,ST,Turf,A+3,1000,GF,3,2,66,DCruz,NCallan,3.6,123,1050,1
AUS,6,PPG,5,3,9,40,3,138,HV,Turf,C+3,1650,GF,3,11,72,CHYip,OBosson,35,126,1228,5
AUS,6,PPG,5,3,9,40,3,98,HV,Turf,B,1650,G,3,4,71,CHYip,OBosson,28,125,1201,2
AUS,6,PPG,5,3,9,40,3,68,ST,Turf,A+3,1600,G,3,1,72,CHYip,KKChiong,20,122,1199,7
AUS,6,PPG,5,3,9,40,3,46,HV,Turf,C,1650,GF,3,11,72,CHYip,CSchofield,33,127,1200,7
AUS,6,PPG,5,3,9,40,3,28,ST,Turf,C,1600,G,3,1,72,CHYip,NCallan,19,125,1177,6
AUS,6,PPG,5,3,9,40,3,703,HV,Turf,A,1650,G,3,7,67,CHYip,CSchofield,15,120,1190,1
AUS,6,PPG,5,3,9,40,3,636,HV,Turf,A,1800,G,3,6,67,CHYip,CSchofield,13,120,1191,3
AUS,6,PPG,5,3,9,40,3,543,ST,AWT,AWT,1650,GD,3,8,67,CHYip,CSchofield,7.5,115,1212,14
AUS,6,PPG,5,3,9,40,3,462,ST,AWT,AWT,1800,GD,3,11,69,CHYip,BPrebble,9.6,122,1218,4
AUS,6,PPG,5,3,9,40,3,397,ST,Turf,C,1800,G,3,6,71,CHYip,KCNg,31,119,1215,8
AUS,6,PPG,5,3,9,40,3,364,ST,Turf,A+3,2000,G,3,5,72,CHYip,SdeSousa,10,128,1227,6
AUS,6,PPG,5,3,9,40,3,332,ST,Turf,C+3,1800,G,3,1,72,CHYip,RMoore,4.3,128,1218,3
AUS,6,PPG,5,3,9,40,3,245,ST,Turf,A,1800,G,3,8,74,CHYip,URispoli,19,131,1230,4
AUS,6,PPG,5,3,9,40,3,192,ST,Turf,B+2,1800,G,3,6,76,CHYip,KCNg,28,127,1227,4
AUS,6,PPG,5,3,9,40,3,132,ST,Turf,A,2000,GF,3,2,77,CHYip,KKChiong,15,120,1229,6
AUS,5,PPG,5,3,9,40,3,98,ST,Turf,C,1600,G,3,6,77,CHYip,KKChiong,24,123,1234,7
AUS,5,PPG,5,3,9,40,3,66,ST,Turf,A+3,1800,G,3,4,77,CHYip,BPrebble,6,130,1223,7
AUS,6,PPG,5,3,9,40,3,28,ST,Turf,C,1600,GF,3,3,72,CHYip,BPrebble,10,126,1219,1
AUS,5,PPG,5,3,9,40,3,765,HV,Turf,A,1800,GF,3,5,73,CHYip,THSo,11,124,1209,11
AUS,6,PPG,5,3,9,40,3,734,ST,Turf,C+3,1800,GF,3,5,73,CHYip,ASuborics,10,126,1207,3
AUS,5,PPG,5,3,9,40,3,678,ST,AWT,AWT,1800,GD,3,8,71,CHYip,ASuborics,24,126,1183,2
AUS,6,PPG,5,3,9,40,3,655,ST,Turf,A,2000,GF,3,9,73,CHYip,HNWong,40,117,1212,5
AUS,6,PPG,5,3,9,40,3,623,ST,Turf,C,1800,G,3,11,75,CHYip,THSo,49,127,1224,8
AUS,5,PPG,5,3,9,40,3,595,HV,Turf,A,2200,GF,3,12,76,CHYip,ODoleuze,29,129,1221,10
AUS,5,PPG,5,3,9,40,3,530,ST,Turf,C,2200,G,3,5,76,CHYip,BPrebble,5.5,129,1194,8
AUS,6,PPG,5,3,9,40,3,463,ST,Turf,A,1800,G,3,13,75,CHYip,BPrebble,7.9,129,1201,3
AUS,6,PPG,5,3,9,40,3,407,ST,Turf,A+3,2000,G,3,12,74,CHYip,BPrebble,5.6,129,1194,3
AUS,6,PPG,5,3,9,40,3,325,ST,Turf,A+3,1800,GF,3,4,74,CHYip,BPrebble,3.7,127,1196,3
AUS,6,PPG,5,3,9,40,3,269,ST,Turf,B+2,2000,GF,3,13,73,CHYip,BPrebble,7,121,1212,3
AUS,6,PPG,5,3,9,40,3,234,ST,Turf,A,1800,GF,3,10,73,CHYip,GMosse,6,126,1198,3
AUS,4,PPG,5,3,9,40,3,148,ST,Turf,C+3,1800,G,3,7,67,CHYip,GMosse,3.6,122,1199,1
AUS,4,PPG,5,3,9,40,3,66,ST,Turf,A,1600,GF,3,11,67,CHYip,YTCheng,8.4,120,1196,5
AUS,6,PPG,5,3,9,40,3,28,ST,Turf,B+2,1400,GF,3,1,67,CHYip,YTCheng,17,122,1199,4
NZ,7,PPG,2,3,2,27,3,142,HV,Turf,A,1650,G,4,2,57,TPYung,ZPurton,10,130,1197,10
NZ,7,PPG,2,3,2,27,3,115,HV,Turf,C,1200,GY,4,11,56,TPYung,JMoreira,17,130,1186,2
NZ,7,PPG,2,3,2,27,3,79,HV,Turf,A,1200,G,4,2,58,TPYung,OBosson,39,133,1186,6
NZ,7,PPG,2,3,2,27,3,32,ST,Turf,C+3,1000,GF,4,1,58,TPYung,NRawiller,38,131,1176,9
NZ,7,PPG,2,3,2,27,3,755,ST,Turf,A+3,1000,GF,4,12,60,TPYung,KKChiong,4.9,126,1189,13
NZ,7,PPG,2,3,2,27,3,723,HV,Turf,B,1200,GF,3,3,62,TPYung,KCNg,33,111,1192,12
NZ,7,PPG,2,3,2,27,3,672,ST,Turf,A+3,1200,G,3,11,64,TPYung,CSchofield,39,121,1192,10
NZ,7,PPG,2,3,2,27,3,637,HV,Turf,A,1200,G,3,3,64,TPYung,CSchofield,16,118,1191,6
NZ,7,PPG,2,3,2,27,3,586,ST,Turf,A,1200,GY,3,10,64,TPYung,MLYeung,13,116,1188,14
NZ,7,PPG,2,3,2,27,3,384,ST,Turf,B+2,1000,G,3,12,64,TPYung,CBrown,9.5,118,1222,4
NZ,7,PPG,2,3,2,27,3,313,ST,Turf,C,1000,G,3,14,62,TPYung,MLYeung,5,113,1198,2
NZ,7,PPG,2,3,2,27,3,288,ST,Turf,A+3,1000,G,3,14,63,TPYung,MLYeung,11,118,1197,3
NZ,6,PPG,2,3,2,27,3,142,HV,Turf,A,1200,G,3,1,65,TPYung,MLYeung,5.4,118,1182,5
NZ,6,PPG,2,3,2,27,3,83,ST,Turf,B+2,1000,GY,3,1,65,TPYung,MLYeung,11,120,1177,5
NZ,6,PPG,2,3,2,27,3,679,ST,Turf,A+3,1400,GF,3,2,67,TPYung,ZPurton,7.9,122,1178,13
NZ,7,PPG,2,3,2,27,3,613,HV,Turf,B,1200,GF,3,9,68,TPYung,YTCheng,18,125,1185,6
NZ,7,PPG,2,3,2,27,3,552,ST,Turf,C+3,1400,GF,3,3,68,TPYung,YTCheng,37,123,1184,6
NZ,7,PPG,2,3,2,27,3,502,ST,Turf,A+3,1200,G,3,7,68,TPYung,DLane,3.4,125,1188,7
NZ,7,PPG,2,3,2,27,3,401,ST,Turf,A+3,1200,G,4,2,58,TPYung,ZPurton,5.7,133,1178,1
NZ,7,PPG,2,3,2,27,3,340,ST,Turf,B+2,1400,GF,4,13,59,TPYung,YTCheng,94,132,1200,10
NZ,7,PPG,2,3,2,27,3,267,ST,Turf,B+2,1400,GF,4,5,60,TPYung,URispoli,20,133,1197,12
NZ,5,PPG,2,3,2,27,3,209,HV,Turf,C+3,1200,G,4,7,60,TPYung,URispoli,14,133,1195,5
NZ,5,PPG,2,3,2,27,3,142,ST,Turf,C+3,1000,G,4,7,60,TPYung,MLYeung,9.8,131,1185,8
NZ,5,PPG,2,3,2,27,3,77,ST,Turf,A+3,1000,GF,4,--,60,TPYung,YTCheng,---,133,--,WV
NZ,7,PPG,2,3,2,27,3,37,ST,Turf,C,1000,GF,4,12,54,TPYung,YTCheng,5.5,129,1176,1
NZ,7,PPG,2,1,0,14,0,264,ST,AWT,AWT,1200,GD,4,12,59,LHo,KCLeung,11,131,1148,9
NZ,6,PPG,2,1,0,14,0,230,ST,AWT,AWT,1200,GD,3,9,61,LHo,THSo,12,114,1165,6
NZ,7,PPG,2,1,0,14,0,121,ST,Turf,C+3,1400,GF,3,1,63,LHo,YTCheng,12,116,1153,6
NZ,7,PPG,2,1,0,14,0,53,HV,Turf,C,1650,G,3,8,63,LHo,YTCheng,7.8,119,1147,12
NZ,6,PPG,2,1,0,14,0,774,ST,Turf,B+2,1600,GF,3,12,63,LHo,YTCheng,11,117,1116,5
NZ,7,PPG,2,1,0,14,0,695,ST,Turf,B+2,1400,GF,3,10,63,LHo,HNWong,6.8,107,1134,6
NZ,7,PPG,2,1,0,14,0,641,ST,Turf,C+3,1400,G,3,9,61,LHo,YTCheng,6.8,118,1134,2
NZ,6,PPG,2,1,0,14,0,589,ST,Turf,A+3,1400,GF,3,5,61,LHo,YTCheng,33,117,1143,5
NZ,7,PPG,2,1,0,14,0,498,ST,Turf,A+3,1400,G,4,10,56,LHo,KCLeung,23,127,1130,1
NZ,6,PPG,2,1,0,14,0,441,ST,Turf,C+3,1000,GF,4,10,56,LHo,YTCheng,15,129,1149,6
NZ,7,PPG,2,1,0,14,0,340,ST,Turf,B+2,1400,GF,4,9,56,LHo,THSo,17,127,1138,12
NZ,6,PPG,2,1,0,14,0,286,ST,Turf,C+3,1400,GF,4,8,50,LHo,THSo,17,121,1146,1
NZ,7,PPG,2,1,0,14,0,161,ST,Turf,A,1200,GF,4,5,52,LHo,THSo,10,123,1173,12
NZ,5,PPG,2,1,0,14,0,142,ST,Turf,C+3,1000,G,4,3,52,LHo,KCLeung,28,123,1189,6
NZ,7,PPG,2,8,2,29,1,120,HV,Turf,C,1200,G,3,11,68,TPYung,SClipperton,15,121,1180,11
NZ,7,PPG,2,8,2,29,1,45,HV,Turf,C,1200,GF,3,9,68,TPYung,OBosson,17,123,1181,5
NZ,7,PPG,2,8,2,29,1,700,HV,Turf,A,1200,G,3,2,63,TPYung,KCLeung,6.1,115,1165,1
NZ,7,PPG,2,8,2,29,1,667,ST,Turf,A,1400,GF,3,4,65,TPYung,CSchofield,27,118,1163,7
NZ,7,PPG,2,8,2,29,1,610,ST,Turf,B,1400,G,3,6,67,TPYung,KCLeung,15,119,1162,5
NZ,7,PPG,2,8,2,29,1,551,ST,Turf,C,1200,GY,3,6,69,TPYung,KCLeung,12,124,1154,6
NZ,7,PPG,2,8,2,29,1,480,ST,Turf,C+3,1400,G,3,10,71,TPYung,ZPurton,9.1,125,1178,8
NZ,7,PPG,2,8,2,29,1,367,ST,Turf,A+3,1400,G,3,10,73,TPYung,GMosse,16,126,1185,5
NZ,7,PPG,2,8,2,29,1,337,ST,Turf,C+3,1400,G,3,10,73,TPYung,CSchofield,16,126,1184,10
NZ,7,PPG,2,8,2,29,1,212,ST,Turf,C,1400,G,3,4,72,TPYung,ZPurton,3.4,127,1184,2
NZ,6,PPG,2,8,2,29,1,102,ST,Turf,C,1400,G,3,14,72,TPYung,NRawiller,8.2,128,1183,7
NZ,7,PPG,2,8,2,29,1,46,ST,Turf,C+3,1400,GF,3,6,71,TPYung,NRawiller,8.3,126,1183,2
NZ,6,PPG,2,8,2,29,1,776,ST,Turf,B+2,1400,GF,3,11,74,TPYung,GMosse,26,128,1169,5
NZ,6,PPG,2,8,2,29,1,674,ST,Turf,A+3,1400,GF,3S,4,75,TPYung,ODoleuze,7.5,132,1170,5
NZ,6,PPG,2,8,2,29,1,518,ST,Turf,B+2,1400,GF,3,1,77,TPYung,DLane,10,130,1168,5
NZ,6,PPG,2,8,2,29,1,363,ST,Turf,C,1400,GF,3,11,79,TPYung,MChadwick,21,133,1176,7
NZ,7,PPG,2,8,2,29,1,268,ST,Turf,B+2,1400,GF,3,14,79,TPYung,CYLui,6.2,125,1191,7
NZ,7,PPG,2,8,2,29,1,204,ST,Turf,C,1400,GF,3,1,78,TPYung,NRawiller,8.4,133,1178,2
NZ,7,PPG,2,8,2,29,1,100,HV,Turf,A,1650,GF,3,6,78,TPYung,GMosse,8.7,132,1157,8
NZ,5,PPG,2,8,2,29,1,65,ST,Turf,A,1200,GF,3,7,77,TPYung,BPrebble,9.9,133,1165,3
IRE,6,PP,4,4,0,31,1,99,HV,Turf,B,1000,G,4,3,55,DCruz,KCLeung,10,126,1054,11
IRE,6,PP,4,4,0,31,1,61,HV,Turf,C+3,1000,G,4,4,55,DCruz,KCLeung,14,129,1057,5
IRE,6,PP,4,4,0,31,1,737,HV,Turf,C,1000,GF,4,5,49,DCruz,OBosson,12,124,1038,1
IRE,6,PP,4,4,0,31,1,698,HV,Turf,A,1000,G,4,11,51,DCruz,KKChiong,11,117,1038,7
IRE,6,PP,4,4,0,31,1,370,HV,Turf,A,1000,G,4,12,51,DCruz,GMosse,17,124,1034,10
IRE,6,PP,4,4,0,31,1,322,HV,Turf,B,1200,G,4,4,49,DCruz,CSchofield,6.1,122,1035,2
IRE,5,PP,4,4,0,31,1,165,HV,Turf,B,1200,G,4,11,49,DCruz,DWhyte,10,123,1043,7
IRE,6,PP,4,4,0,31,1,124,HV,Turf,C+3,1200,G,4,2,49,DCruz,DWhyte,7.3,122,1038,2
IRE,5,PP,4,4,0,31,1,89,HV,Turf,A,1200,GY,4,12,49,DCruz,DWhyte,9.7,122,1035,6
IRE,6,PP,4,4,0,31,1,30,HV,Turf,B,1200,G,4,8,49,DCruz,DWhyte,4,122,1054,10
IRE,5,PP,4,4,0,31,1,508,HV,Turf,A,1200,GF,4,3,44,DCruz,DWhyte,3.7,119,1029,1
IRE,6,PP,4,4,0,31,1,412,HV,Turf,C,1200,G,5,4,37,DCruz,CYLui,2.4,123,1028,1
IRE,5,PP,4,4,0,31,1,366,HV,Turf,A,1000,G,5,12,35,DCruz,DWhyte,5.2,128,1013,2
IRE,6,PP,4,4,0,31,1,329,HV,Turf,C,1200,G,5,9,29,DCruz,DWhyte,8.1,122,1019,1
IRE,5,PP,4,4,0,31,1,283,ST,Turf,C+3,1000,GF,5,2,31,DCruz,KCLeung,16,122,1000,8
IRE,6,PP,4,4,0,31,1,103,HV,Turf,B,1000,G,5,2,31,ALee,BPrebble,4,124,1016,4
IRE,4,PP,4,4,0,31,1,57,ST,Turf,A,1200,GF,5,8,31,ALee,BPrebble,3.8,125,1028,2
IRE,6,PP,4,4,0,31,1,38,ST,Turf,C,1200,GF,5,4,31,ALee,MLYeung,6.8,123,1024,5
IRE,5,PPG,1,3,3,28,1,114,HV,Turf,C,1800,Y,5,5,26,KLMan,KKChiong,11,112,1111,12
IRE,5,PPG,1,3,3,28,1,29,ST,AWT,AWT,1650,GD,5,3,20,KLMan,KKChiong,7.4,106,1101,1
IRE,5,PPG,1,3,3,28,1,13,HV,Turf,B,1650,GY,5,10,20,KLMan,KKChiong,5.6,106,1106,11
IRE,5,PPG,1,3,3,28,1,766,HV,Turf,A,1650,G,5,10,21,KLMan,JMoreira,2.2,115,1104,5
IRE,5,PPG,1,3,3,28,1,717,HV,Turf,B,1800,GF,5,12,21,KLMan,KKChiong,6.8,109,1100,2
IRE,5,PPG,1,3,3,28,1,678,HV,Turf,C+3,1650,G,5,8,20,KLMan,MChadwick,6.7,113,1117,2
IRE,5,PPG,1,3,3,28,1,612,HV,Turf,C+3,1650,G,5,5,19,KLMan,KKChiong,4.9,106,1101,2
IRE,5,PPG,1,3,3,28,1,559,HV,Turf,A,1650,GY,5,8,20,KLMan,KKChiong,9.5,104,1090,3
IRE,5,PPG,1,3,3,28,1,485,HV,Turf,B,1650,G,5,5,22,KLMan,YTCheng,10,115,1106,5
IRE,5,PPG,1,3,3,28,1,398,ST,AWT,AWT,1650,GD,5,10,25,KLMan,GMosse,28,120,1082,8
IRE,5,PPG,1,3,3,28,1,368,HV,Turf,A,1650,G,5,12,27,KLMan,GMosse,34,121,1093,8
IRE,5,PPG,1,3,3,28,1,292,ST,Turf,B+2,1800,G,5,4,30,KLMan,GMosse,8,126,1084,9
IRE,5,PPG,1,3,3,28,1,206,ST,Turf,C,1600,G,5,7,32,KLMan,GMosse,5.8,127,1078,8
IRE,4,PPG,1,3,3,28,1,163,HV,Turf,B,1650,G,5,8,34,KLMan,KTeetan,9.8,127,1068,8
IRE,5,PPG,1,3,3,28,1,114,ST,Turf,C+3,1800,GF,5,2,35,KLMan,KTeetan,8.7,128,1066,3
IRE,4,PPG,1,3,3,28,1,75,ST,AWT,AWT,1650,WS,5,12,37,KLMan,GMosse,10,130,1061,6
IRE,5,PPG,1,3,3,28,1,40,ST,AWT,AWT,1650,GD,5,6,39,KLMan,GMosse,14,132,1076,4
IRE,4,PPG,1,3,3,28,1,14,HV,Turf,A,1650,G,5,12,40,KLMan,GMosse,12,133,1072,11
IRE,4,PPG,1,3,3,28,1,764,HV,Turf,A,1650,GF,4,4,44,KLMan,YTCheng,8,117,1074,8
IRE,5,PPG,1,3,3,28,1,704,HV,Turf,C,1650,GF,4,9,44,KLMan,YTCheng,7,118,1077,6
IRE,4,PPG,1,3,3,28,1,592,HV,Turf,A,1650,GF,4,2,43,KLMan,YTCheng,38,116,1074,3
IRE,5,PPG,1,3,3,28,1,555,HV,Turf,C,1650,GF,4,11,45,KLMan,DLane,37,119,1083,8
IRE,5,PPG,1,3,3,28,1,403,ST,Turf,A+3,1200,G,4,6,48,ASchutz,MDemuro,99,121,1057,13
IRE,3,PPG,1,3,3,28,1,215,ST,Turf,C+3,1400,GF,4R,13,51,ASchutz,URispoli,99,123,1090,14
IRE,5,PPG,1,3,3,28,1,180,ST,Turf,B+2,1400,GF,4,7,53,ASchutz,NCallan,99,126,1092,11
IRE,5,PPG,1,3,3,28,1,111,ST,Turf,B+2,1000,G,4R,3,55,ASchutz,GMosse,86,125,1132,13
IRE,3,PPG,1,3,3,28,1,77,ST,Turf,A+3,1000,GF,4,1,56,ASchutz,ZPurton,52,129,1143,9
AUS,7,PP,1,2,2,34,0,60,HV,Turf,C+3,1200,G,5,10,39,TKNg,DWhyte,44,132,1168,9
AUS,7,PP,1,2,2,34,0,19,ST,Turf,C,1000,G,5,7,39,TKNg,KCNg,46,127,1183,8
AUS,7,PP,1,2,2,34,0,648,HV,Turf,B,1200,G,5,6,39,TKNg,DWhyte,11,133,1155,8
AUS,7,PP,1,2,2,34,0,595,HV,Turf,C,1200,G,5,4,39,TKNg,DWhyte,8.2,133,1151,5
AUS,7,PP,1,2,2,34,0,520,HV,Turf,C+3,1200,G,5,3,33,TKNg,DWhyte,4.8,127,1154,1
AUS,7,PP,1,2,2,34,0,464,HV,Turf,A,1200,GY,5,10,35,TKNg,DWhyte,14,128,1161,4
AUS,7,PP,1,2,2,34,0,417,ST,Turf,A,1400,G,5,3,37,TKNg,DWhyte,21,122,1168,5
AUS,7,PP,1,2,2,34,0,377,ST,Turf,B+2,1400,G,5,13,39,TKNg,DWhyte,31,132,1161,7
AUS,7,PP,1,2,2,34,0,339,HV,Turf,C,1650,G,4,7,41,TKNg,CKTong,70,113,1167,6
AUS,7,PP,1,2,2,34,0,306,HV,Turf,A,1650,G,4,4,43,TKNg,HWLai,64,117,1174,7
AUS,7,PP,1,2,2,34,0,259,HV,Turf,B,1650,G,4,5,45,TKNg,MLYeung,25,117,1152,8
AUS,6,PP,1,2,2,34,0,162,HV,Turf,B,1200,G,4,5,47,TKNg,BPrebble,9.7,121,1173,5
AUS,7,PP,1,2,2,34,0,123,HV,Turf,C+3,1200,G,4,7,47,TKNg,BPrebble,13,120,1156,10
AUS,7,PP,1,2,2,34,0,701,HV,Turf,C,1200,GF,4,1,50,TKNg,BPrebble,5.4,124,1162,3
AUS,6,PP,1,2,2,34,0,667,HV,Turf,A,1200,GF,4,12,52,TKNg,GMosse,28,125,1164,8
AUS,7,PP,1,2,2,34,0,630,HV,Turf,C,1200,Y,4,3,52,TKNg,ASuborics,9,126,1167,9
AUS,6,PP,1,2,2,34,0,594,HV,Turf,A,1200,GF,4,7,50,TKNg,ASuborics,12,124,1144,2
AUS,7,PP,1,2,2,34,0,540,HV,Turf,B,1200,GF,4,6,52,TKNg,WMLai,17,126,1150,8
AUS,6,PP,1,2,2,34,0,508,HV,Turf,A,1200,GF,4,6,53,TKNg,DLane,23,128,1142,8
AUS,7,PP,1,2,2,34,0,470,HV,Turf,C,1200,G,4,1,53,TKNg,THSo,8.3,124,1158,3
AUS,6,PP,1,2,2,34,0,435,HV,Turf,A,1650,G,4,11,55,TKNg,ASuborics,99,128,1167,11
AUS,6,PP,1,2,2,34,0,375,ST,Turf,C+3,1400,GF,4,13,57,TKNg,MLYeung,18,129,1167,11
AUS,6,PP,1,2,2,34,0,305,ST,Turf,A,1400,GF,4,5,59,TKNg,DWhyte,27,133,1158,5
AUS,7,PP,1,2,2,34,0,179,ST,Turf,B+2,1200,GF,3,2,61,TKNg,WMLai,72,114,1166,11
AUS,5,PP,1,2,2,34,0,145,ST,Turf,C+3,1200,G,3,7,63,TKNg,KCLeung,99,116,1169,10
AUS,5,PP,1,2,2,34,0,54,ST,Turf,C+3,1200,GF,3,3,63,TKNg,CReith,34,119,1168,7
AUS,7,PPG,5,4,3,33,2,156,ST,AWT,AWT,1650,GD,3,4,80,KLMan,HTMo,71,123,1080,12
AUS,7,PPG,5,4,3,33,2,125,ST,AWT,AWT,1200,GD,2,2,82,KLMan,HWLai,33,116,1079,10
AUS,7,PPG,5,4,3,33,2,714,ST,Turf,C,1000,GY,3,11,83,KLMan,KKChiong,39,124,1089,10
AUS,7,PPG,5,4,3,33,2,574,ST,Turf,C+3,1200,GF,2,5,83,KLMan,KCNg,99,114,1094,11
AUS,7,PPG,5,4,3,33,2,383,ST,AWT,AWT,1200,GD,3,--,83,JSize,BPrebble,---,132,--,WV
AUS,6,PPG,5,4,3,33,2,230,ST,AWT,AWT,1200,GD,3,2,78,JSize,BPrebble,9.8,133,1072,1
